Treatment,Replicate,Value
Control,Rep3,117.05042638938441
Control,Rep3,103.97188587449189
Control,Rep3,94.88836592489551
Control,Rep3,106.98411471599728
Control,Rep3,113.40078718704714
Control,Rep3,133.9850164111184
Control,Rep3,112.43905324424618
Control,Rep3,110.22614177799804
Control,Rep3,110.39866336035655
Control,Rep3,96.28637969025928
Control,Rep3,111.54066288123248
Control,Rep3,102.43371276944238
Control,Rep3,93.6705193590572
Control,Rep3,94.48062312522711
Control,Rep3,112.60120528770682
Control,Rep3,104.65120069134329
Control,Rep3,131.7721615314125
Control,Rep3,104.93074947751076
Control,Rep3,88.4500619413266
Control,Rep3,105.73850459044381
Control,Rep3,117.36742712591271
Control,Rep3,109.33436930608482
Control,Rep3,92.19969238956573
Control,Rep3,109.65736445605262
Control,Rep3,118.07008133778342
Control,Rep3,105.36436706222241
Control,Rep3,101.79419154911317
Control,Rep3,119.95921172451108
Control,Rep3,111.37773907928218
Control,Rep3,100.8337066379647
Control,Rep3,103.6590246901683
Control,Rep3,99.88219973466653
Control,Rep3,117.97385144910636
Control,Rep3,110.89359887647755
Control,Rep3,109.10346581755886
Control,Rep3,122.79970206352654
Control,Rep3,87.11169616140683
Control,Rep3,102.19796018012279
Control,Rep3,105.64298474272744
Control,Rep3,95.96624415553077
Control,Rep3,120.88477073516191
Control,Rep3,111.97961205394525
Control,Rep3,101.68471256241904
Control,Rep3,104.17223948264296
Control,Rep3,124.29441400498497
Control,Rep3,108.01643478004577
Control,Rep3,93.15518797440906
Control,Rep3,95.61175798811188
Control,Rep3,105.65352184538713
Control,Rep3,89.92461208181359
Control,Rep3,87.8612120828906
Control,Rep3,109.23276349811563
Control,Rep3,112.50332823052366
Control,Rep3,115.83920470763347
Control,Rep3,92.7310710505869
Control,Rep3,96.80902260920105
Control,Rep3,116.10077060036093
Control,Rep3,98.20370431612825
Control,Rep3,97.00853726828184
Control,Rep3,109.57535608238739
Control,Rep3,105.66577087859432
Control,Rep3,103.22241265065873
Control,Rep3,77.6222937025745
Control,Rep3,98.31903831091897
Control,Rep3,99.72070629590534
Control,Rep3,120.8824379622607
Control,Rep3,95.40382431981959
Control,Rep3,106.70582153908198
Control,Rep3,73.24521463952829
Control,Rep3,105.68812516398955
Control,Rep3,101.64565401648488
Control,Rep3,95.32325111792986
Control,Rep3,106.66882825482907
Control,Rep3,111.03688128099995
Control,Rep3,108.21907193497397
Control,Rep3,118.58213632457003
Control,Rep3,101.22072782645034
Control,Rep3,123.34818490785298
Control,Rep3,97.20818217541591
Control,Rep3,106.14511619397283
Control,Rep3,93.6137793585904
Control,Rep3,118.6637956286998
Control,Rep3,99.70133533920715
Control,Rep3,98.28874482447571
Control,Rep3,128.76267368833797
Control,Rep3,113.99899771260834
Control,Rep3,120.51184855591676
Control,Rep3,106.05088181054293
Control,Rep3,98.24981932968184
Control,Rep3,87.21476980341616
Control,Rep3,109.56065410954406
Control,Rep3,104.85526495453396
Control,Rep3,116.55637542321345
Control,Rep3,114.16018874959147
Control,Rep3,106.70434065429903
Control,Rep3,94.79977223725375
Control,Rep3,96.74595707680864
Control,Rep3,118.29353654355629
Control,Rep3,116.05809575151174
Control,Rep3,129.67377647863955
Control,Rep3,122.35510888325078
Control,Rep3,115.67257085394073
Control,Rep3,88.37501174606942
Control,Rep3,115.93641202471146
Control,Rep3,106.1230261122623
Control,Rep3,98.75071374004916
Control,Rep3,103.45160629004253
Control,Rep3,102.15331223357083
Control,Rep3,101.47250042666697
Control,Rep3,96.50233966941578
Control,Rep3,103.37209964332251
Control,Rep3,103.18789513089808
Control,Rep3,106.36945280000624
Control,Rep3,101.51220442217293
Control,Rep3,96.63136157684863
Control,Rep3,98.06009730738224
Control,Rep3,110.13705273958074
Control,Rep3,108.44658661266536
Control,Rep3,101.12223568536385
Control,Rep3,86.8351406158661
Control,Rep3,124.3610976613049
Control,Rep3,106.22809300792333
Control,Rep3,128.21999332546127
Control,Rep3,111.95609000788629
Control,Rep3,117.33929204327038
Control,Rep3,103.59881269357065
Control,Rep3,99.48767485674725
Control,Rep3,109.227515882064
Control,Rep3,101.6351846024008
Control,Rep3,116.11182530368458
Control,Rep3,94.3373770845936
Control,Rep3,106.16191521754534
Control,Rep3,123.73615606975154
Control,Rep3,79.99968638702505
Control,Rep3,99.48199264117392
Control,Rep3,117.36814697175882
Control,Rep3,93.75023095162656
Control,Rep3,108.52021826670192
Control,Rep3,81.26806584424585
Control,Rep3,102.61307430167413
Control,Rep3,108.07528759334826
Control,Rep3,109.23117625089446
Control,Rep3,105.84896501188501
Control,Rep3,106.3107714119885
Control,Rep3,84.1847900558364
Control,Rep3,101.74506521806322
Control,Rep3,114.36560834843405
Control,Rep3,107.641961265067
Control,Rep3,114.25871163809481
Control,Rep3,121.73325564023432
Control,Rep3,114.81773566402877
Control,Rep3,85.67429117913935
Control,Rep3,118.3567852381064
Control,Rep3,96.87590717260146
Control,Rep3,108.23106794766315
Control,Rep3,111.87388984429856
Control,Rep3,101.66671651833674
Control,Rep3,106.92163266911753
Control,Rep3,94.93373184197307
Control,Rep3,112.52205262584023
Control,Rep3,101.41263632934603
Control,Rep3,103.74990299272429
Control,Rep3,119.89793836420185
Control,Rep3,108.96175362903833
Control,Rep3,124.26415933439165
Control,Rep3,123.41376504628042
Control,Rep3,104.82793375080986
Control,Rep3,101.59024434023301
Control,Rep3,90.75741384921082
Control,Rep3,92.42763807616008
Control,Rep3,90.3458961876545
Control,Rep3,107.94841040833661
Control,Rep3,113.31181557628693
Control,Rep3,100.4479404145187
Control,Rep3,110.03868503372586
Control,Rep3,97.04389924905306
Control,Rep3,114.13358458279272
Control,Rep3,110.73253688088143
Control,Rep3,106.21003891699155
Control,Rep3,83.6628461471359
Control,Rep3,120.26933076693147
Control,Rep3,100.12292325004012
Control,Rep3,101.57627727079203
Control,Rep3,95.49060737289153
Control,Rep3,121.3002179108604
Control,Rep3,102.79899980938315
Control,Rep3,125.49905252169569
Control,Rep3,97.134239466891
Control,Rep3,99.84024062759565
Control,Rep3,92.46142336946285
Control,Rep3,107.40742228956516
Control,Rep3,113.57783355055226
Control,Rep3,105.97208073486293
Control,Rep3,99.82566822731174
Control,Rep3,116.18161740430213
Control,Rep3,119.57979968975644
Control,Rep3,96.64921094802312
Control,Rep3,112.9204279351754
Control,Rep3,75.56078315732695
Control,Rep3,106.94821714840045
Control,Rep3,96.63239841133178
Control,Rep3,109.78430083899953
Control,Rep3,114.7637262261373
Control,Rep3,120.80425798883908
Control,Rep3,94.01632787035284
Control,Rep3,94.8147854813561
Control,Rep3,124.10541590178211
Control,Rep3,117.20385250881615
Control,Rep3,102.79266071933272
Control,Rep3,105.28397609367615
Control,Rep3,121.8889930599836
Control,Rep3,117.13371472331028
Control,Rep3,96.10375957003151
Control,Rep3,89.22823980472184
Control,Rep3,107.75427672879258
Control,Rep3,106.79956213112565
Control,Rep3,118.8040042059796
Control,Rep3,101.01181462345305
Control,Rep3,115.0001381517029
Control,Rep3,110.78031954566542
Control,Rep3,98.56219966156603
Control,Rep3,93.42285064910176
Control,Rep3,122.71354125443847
Control,Rep3,104.4151672265977
Control,Rep3,101.37922805375797
Control,Rep3,120.78872362450878
Control,Rep3,119.1282581342322
Control,Rep3,74.0084731215624
Control,Rep3,121.54831142372535
Control,Rep3,101.07380898588299
Control,Rep3,113.18761565094215
Control,Rep3,107.22710630642281
Control,Rep3,110.17235190438628
Control,Rep3,122.75492316133337
Control,Rep3,111.80106503976677
Control,Rep3,118.49362738440126
Control,Rep3,99.37985252972321
Control,Rep3,120.3928877862376
Control,Rep3,123.34877248210782
Control,Rep3,107.78822956698058
Control,Rep3,112.95042035148907
Control,Rep3,119.1603196574394
Control,Rep3,111.09023352126951
Control,Rep3,101.92757793358204
Control,Rep3,104.13976059900307
Control,Rep3,103.92576603161432
Control,Rep3,98.27970382518969
Control,Rep3,92.9157213356967
Control,Rep3,104.11720883596041
Control,Rep3,112.19103978244588
Control,Rep3,97.320931835783
Control,Rep3,111.56394671220106
Control,Rep3,101.92939053023048
Control,Rep3,105.67797212692834
Control,Rep3,97.69121033300172
Control,Rep3,120.38806428645651
Control,Rep3,106.58796810957155
Control,Rep3,96.03476004180891
Control,Rep3,91.67295765316413
Control,Rep3,94.16868835173818
Control,Rep3,99.28422294792266
Control,Rep3,123.08062007790238
Control,Rep3,101.2680854702738
Control,Rep3,97.86619908174592
Control,Rep3,97.13892091770865
Control,Rep3,120.59200980035016
Control,Rep3,98.28348450739131
Control,Rep3,102.48999745464286
Control,Rep3,118.21332103423684
Control,Rep3,107.15946151593299
Control,Rep3,102.3441522937678
Control,Rep3,103.37699149006882
Control,Rep3,94.98187376284551
Control,Rep3,95.21052810561346
Control,Rep3,92.9399878124322
Control,Rep3,95.52878174570829
Control,Rep3,117.79279177751602
Control,Rep3,110.7726503289223
Control,Rep3,105.58822706537018
Control,Rep3,108.36485368609512
Control,Rep3,111.7232596754019
Control,Rep3,123.52920992388474
Control,Rep3,109.0661728588535
Control,Rep3,87.00721692119441
Control,Rep3,94.2341386546422
Control,Rep3,92.0494287901802
Control,Rep3,96.0661375826132
Control,Rep3,120.2573061409799
Control,Rep3,113.1603149590979
Control,Rep3,108.026117343711
Control,Rep3,107.69855452682259
Control,Rep3,101.34313462568448
Control,Rep3,104.24316029644464
Control,Rep3,101.56028779480897
Control,Rep3,102.0898455031584
Control,Rep3,104.99455651746207
Control,Rep3,86.5643481518719
Control,Rep3,98.62221992137164
Control,Rep3,104.50660287508269
Control,Rep3,111.26475603268766
Control,Rep3,103.68729622680279
Control,Rep3,90.37670046180368
Control,Rep3,108.91855357876476
Control,Rep3,113.22336438438498
Control,Rep3,116.06785117316875
Control,Rep3,122.68269359920144
Control,Rep3,88.45377176447573
Control,Rep3,97.17005487451985
Control,Rep3,95.38893074886215
Control,Rep3,95.7328218764382
Control,Rep3,107.0961278020664
Control,Rep3,99.83788171554212
Control,Rep3,114.6295860395094
Control,Rep3,103.50401651627145
Control,Rep3,104.3393499395426
Control,Rep3,113.72633979702073
Control,Rep3,98.18972743329142
Control,Rep3,110.78351821471202
Control,Rep3,112.09689863634071
Control,Rep3,95.3529780967126
Control,Rep3,119.47007387525224
Control,Rep3,107.40932568201032
Control,Rep3,102.96713789278257
Control,Rep3,104.20624018673752
Control,Rep3,101.92441249224423
Control,Rep3,102.51722349780371
Control,Rep3,98.18635279978808
Control,Rep3,110.40329339965878
Control,Rep3,89.68198094909135
Control,Rep3,113.90172150901003
Control,Rep3,107.81810135553806
Control,Rep3,129.76501854760272
Control,Rep3,116.30144304429918
Control,Rep3,108.99529579186401
Control,Rep3,102.85329863125705
Control,Rep3,108.34639297282718
Control,Rep3,125.15071251459234
Control,Rep3,124.56341547985178
Control,Rep3,101.34432225104432
Control,Rep3,92.95884368602113
Control,Rep3,106.51350489897986
Control,Rep3,111.54376111185059
Control,Rep3,102.70395714348946
Control,Rep3,96.8646857535678
Control,Rep3,113.46386904239169
Control,Rep3,105.6288902177299
Control,Rep3,97.68259759679245
Control,Rep3,128.60952036254636
Control,Rep3,86.48973735443286
Control,Rep3,97.55126624681156
Control,Rep3,108.82467200530526
Control,Rep3,99.36079018458143
Control,Rep3,114.49591591417516
Control,Rep3,112.97597617563038
Control,Rep3,107.53875098434705
Control,Rep3,98.87571205190606
Control,Rep3,95.30541261806009
Control,Rep3,126.7088655479507
Control,Rep3,95.81729336539145
Control,Rep3,103.0084714844407
Control,Rep3,97.13263357120296
Control,Rep3,99.332787402613
Control,Rep3,92.73533978978053
Control,Rep3,101.32809691489221
Control,Rep3,120.81149146582764
Control,Rep3,96.91325333355711
Control,Rep3,108.94498780025391
Control,Rep3,106.8798712176239
Control,Rep3,102.7091935902821
Control,Rep3,105.76020381462385
Control,Rep3,106.56505288706194
Control,Rep3,112.03640749922212
Control,Rep3,110.70354061685954
Control,Rep3,112.50616513276499
Control,Rep3,93.824330368543
Control,Rep3,84.61246276046457
Control,Rep3,97.65466745980774
Control,Rep3,111.03835948445555
Control,Rep3,128.3718344732772
Control,Rep3,103.36725127796097
Control,Rep3,111.75522820930209
Control,Rep3,117.75410374384974
Control,Rep3,103.33604516875943
Control,Rep3,117.07326389452493
Control,Rep3,112.34155683953381
Control,Rep3,117.49441872788208
Control,Rep3,105.51426098906492
Control,Rep3,114.33243677515968
Control,Rep3,73.51141566671427
Control,Rep3,95.91527017883209
Control,Rep3,113.59579393445348
Control,Rep3,115.53054486678235
Control,Rep3,116.01824146599007
Control,Rep3,119.79657976060331
Control,Rep3,124.07169730447781
Control,Rep3,88.8157528843599
Control,Rep3,91.11354276461603
Control,Rep3,77.81382395708965
Control,Rep3,106.62855251432306
Control,Rep3,103.23964989858383
Control,Rep3,117.05922555452193
Control,Rep3,115.65041409544361
Control,Rep3,96.43225004635815
Control,Rep3,96.1672903412593
Control,Rep3,106.87032084258387
Control,Rep3,116.47602277380707
Control,Rep3,105.20272340747826
Control,Rep3,102.46705707506155
Control,Rep3,107.19584879130498
Control,Rep3,97.15751233497191
Control,Rep3,94.74183759908527
Control,Rep3,98.08716020869394
Control,Rep3,108.96838704754701
Control,Rep3,106.59239542994108
Control,Rep3,113.29419600777338
Control,Rep3,103.6888834233144
Control,Rep3,102.86602444799168
Control,Rep3,85.98745756329386
Control,Rep3,111.33523039345883
Control,Rep3,107.98714245765113
Control,Rep3,110.15830335791854
Control,Rep3,121.96931070510396
Control,Rep3,127.55477537338925
Control,Rep3,99.84939207373566
Control,Rep3,100.55673806633745
Control,Rep3,103.12853898073718
Control,Rep3,96.07256950318455
Control,Rep3,87.65822923343836
Control,Rep3,109.93754220336932
Control,Rep3,100.84820917091525
Control,Rep3,104.47876636204741
Control,Rep3,106.42913005774531
Control,Rep3,117.58274446859538
Control,Rep3,106.8978931219071
Control,Rep3,108.12689485095137
Control,Rep3,114.28854258849597
Control,Rep3,73.69011968366155
Control,Rep3,115.34174471112857
Control,Rep3,104.98008009624873
Control,Rep3,109.14831707523841
Control,Rep3,103.99812236127576
Control,Rep3,102.0954656025817
Control,Rep3,101.18736196769899
Control,Rep3,106.5046560129068
Control,Rep3,96.15210275083925
Control,Rep3,112.1832943712654
Control,Rep3,97.40436162658213
Control,Rep3,95.98029861814861
Control,Rep3,102.49200511880255
Control,Rep3,124.58819647830117
Control,Rep3,102.96689323645126
Control,Rep3,108.97489610587263
Control,Rep3,117.41419664221112
Control,Rep3,124.3409117845771
Control,Rep3,133.6605308090358
Control,Rep3,110.69475489873982
Control,Rep3,90.64678930729534
Control,Rep3,93.85271986950387
Control,Rep3,105.42318824646485
Control,Rep3,98.88160634823956
Control,Rep3,109.383549128611
Control,Rep3,102.95254674242875
Control,Rep3,98.237083298633
Control,Rep3,111.93872136485938
Control,Rep3,109.0699632982418
Control,Rep3,111.08888717884622
Control,Rep3,104.08556090587832
Control,Rep3,123.4004018398582
Control,Rep3,100.74956511385987
Control,Rep3,111.2052923610819
Control,Rep3,95.74723018002297
Control,Rep3,99.18120749862922
Control,Rep3,107.09066698201126
Control,Rep3,112.12574140324436
Control,Rep3,93.56817259847153
Control,Rep3,96.66352153801165
Control,Rep3,78.82637766858232
Control,Rep3,113.33027100125086
Control,Rep3,104.75629797202224
Control,Rep3,130.96120325212172
Control,Rep3,112.73399563057825
Control,Rep3,114.14502337436238
Control,Rep3,127.06297090591684
Control,Rep3,90.61571684534661
Control,Rep3,112.66516660924289
Control,Rep3,113.0749612871268
Control,Rep3,114.32302326907812
Control,Rep3,116.44531982625774
Control,Rep3,117.63280039647097
Control,Rep3,112.78938467506265
Control,Rep3,103.2561461986064
Control,Rep3,97.27588572389473
Control,Rep3,101.0296747913411
Control,Rep3,115.01853044670071
Control,Rep3,112.37070245122342
Control,Rep3,107.30289816819777
Control,Rep3,121.1897265906166
Control,Rep3,106.01456358144883
Control,Rep3,104.33710712410874
Control,Rep3,108.33522374518719
Control,Rep3,114.46969523174947
Control,Rep3,116.999322679228
Control,Rep3,99.58341127278598
Control,Rep3,99.11571498477493
Control,Rep3,101.1092863671829
Control,Rep3,112.64567923838698
Control,Rep3,102.56605593062113
Control,Rep3,97.13128131912794
Control,Rep3,93.85292204037411
Control,Rep3,104.1683259407424
Control,Rep3,111.21905998325701
Control,Rep3,101.80204974311044
Control,Rep3,112.73406205445622
Control,Rep3,101.89459779567888
Control,Rep3,108.23180314415237
Control,Rep3,106.10791006061194
Control,Rep3,81.85864386267298
Control,Rep3,96.60037139484946
Control,Rep3,107.89054698946502
Control,Rep3,79.64981140039633
Control,Rep3,107.66403037900919
Control,Rep3,125.29815927388125
Control,Rep3,86.84253519513479
Control,Rep3,105.88928797936647
Control,Rep3,116.13751931356417
Control,Rep3,104.65839786740467
Control,Rep3,96.87355267576778
Control,Rep3,106.13507757541456
Control,Rep3,94.20583150784589
Control,Rep3,103.16612371820719
Control,Rep3,118.93603941344094
Control,Rep3,121.53891452508034
Control,Rep3,109.50923473413447
Control,Rep3,105.68978308593684
Control,Rep3,105.30593835770306
Control,Rep3,94.97787883664073
Control,Rep3,101.09312850522306
Control,Rep3,107.33420411929889
Control,Rep3,99.5181268951166
Control,Rep3,114.448053825888
Control,Rep3,98.89374669858238
Control,Rep3,105.93683310192014
Control,Rep3,96.02154249400137
Control,Rep3,96.50677131226101
Control,Rep3,90.87052742646578
Control,Rep3,115.52448388097437
Control,Rep3,104.45528980151286
Control,Rep3,98.83439928075688
Control,Rep3,116.60759180821981
Control,Rep3,94.03842452522628
Control,Rep3,94.68849298049267
Control,Rep3,101.28822198230374
Control,Rep3,99.39576035428566
Control,Rep3,91.12366592639637
Control,Rep3,96.65762146753923
Control,Rep3,105.52994639793619
Control,Rep3,87.29693181028408
Control,Rep3,109.5382849460529
Control,Rep3,114.01444376633764
